dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,1.842921,12.802094,1.870544,1.684604,0.717751,-0.156264,0.295563
0.020000,1.875400,12.812073,1.904522,1.698895,0.714560,-0.159514,0.300600
0.020000,1.908101,12.822301,1.938784,1.713121,0.711307,-0.162687,0.305655
0.020000,1.941019,12.832780,1.973330,1.727281,0.707991,-0.165777,0.310728
0.020000,1.974151,12.843513,2.008157,1.741374,0.704615,-0.168774,0.315816
0.020000,2.007495,12.854502,2.043265,1.755397,0.701182,-0.171670,0.320918
0.020000,2.041046,12.865750,2.078652,1.769351,0.697693,-0.174478,0.326033
0.020000,2.074803,12.877260,2.114317,1.783234,0.694149,-0.177166,0.331159
0.020000,2.108761,12.889033,2.150258,1.797045,0.690554,-0.179744,0.336295
0.020000,2.142917,12.901072,2.186474,1.810783,0.686910,-0.182209,0.341439
0.020000,2.177268,12.913379,2.222963,1.824448,0.683219,-0.184547,0.346591
0.020000,2.211810,12.925955,2.259723,1.838037,0.679484,-0.186761,0.351747
0.020000,2.246541,12.938804,2.296754,1.851552,0.675707,-0.188837,0.356907
0.020000,2.281456,12.951926,2.334054,1.864989,0.671891,-0.190789,0.362069
0.020000,2.316553,12.965323,2.371621,1.878350,0.668039,-0.192601,0.367232
0.020000,2.351828,12.978997,2.409454,1.891633,0.664154,-0.194262,0.372394
0.020000,2.387278,12.992950,2.447551,1.904838,0.660238,-0.195794,0.377553
0.020000,2.422899,13.007183,2.485910,1.917964,0.656295,-0.197167,0.382708
0.020000,2.458688,13.021698,2.524530,1.931011,0.652327,-0.198404,0.387857
0.020000,2.494642,13.036495,2.563410,1.943977,0.648337,-0.199486,0.392998
0.020000,2.530757,13.051576,2.602547,1.956864,0.644329,-0.200422,0.398130
0.020000,2.567030,13.066941,2.641940,1.969670,0.640305,-0.201208,0.403252
0.020000,2.603457,13.082593,2.681588,1.982395,0.636268,-0.201843,0.408361
0.020000,2.640037,13.098531,2.721489,1.995040,0.632221,-0.202334,0.413456
0.020000,2.676764,13.114757,2.761641,2.007603,0.628168,-0.202675,0.418535
0.020000,2.713637,13.131270,2.802043,2.020085,0.624110,-0.202871,0.423597
0.020000,2.750648,13.148071,2.842688,2.032263,0.608907,-0.760177,0.428638
0.020000,2.787785,13.165155,2.883566,2.043916,0.582638,-1.313440,0.433658
0.020000,2.825038,13.182518,2.924667,2.055046,0.556501,-1.306827,0.438652
0.020000,2.862396,13.200158,2.965980,2.065656,0.530504,-1.299886,0.443619
0.020000,2.899848,13.218069,3.007495,2.075749,0.504651,-1.292642,0.448556
0.020000,2.937385,13.236248,3.049202,2.085328,0.478949,-1.285104,0.453459
0.020000,2.974994,13.254690,3.091090,2.094396,0.453403,-1.277304,0.458328
0.020000,3.012668,13.273390,3.133149,2.102957,0.428018,-1.269253,0.463159
0.020000,3.050394,13.292344,3.175369,2.111013,0.402798,-1.260980,0.467950
0.020000,3.088165,13.311546,3.217741,2.118568,0.377748,-1.252496,0.472699
0.020000,3.125970,13.330990,3.260253,2.125625,0.352871,-1.243838,0.477403
0.020000,3.163800,13.350672,3.302897,2.132188,0.328171,-1.235008,0.482062
0.020000,3.201646,13.370586,3.345662,2.138261,0.303650,-1.226048,0.486672
0.020000,3.239499,13.390726,3.388539,2.143848,0.279311,-1.216962,0.491231
0.020000,3.277349,13.411085,3.431518,2.148951,0.255155,-1.207784,0.495739
0.020000,3.315190,13.431658,3.474589,2.153574,0.231185,-1.198525,0.500192
0.020000,3.353012,13.452438,3.517744,2.157722,0.207401,-1.189208,0.504590
0.020000,3.390807,13.473419,3.560972,2.161398,0.183803,-1.179856,0.508930
0.020000,3.428567,13.494594,3.604264,2.164606,0.160394,-1.170484,0.513212
0.020000,3.466285,13.515956,3.647611,2.167350,0.137172,-1.161104,0.517433
0.020000,3.503952,13.537499,3.691004,2.169633,0.114137,-1.151750,0.521593
0.020000,3.541562,13.559215,3.734433,2.171458,0.091288,-1.142422,0.525689
0.020000,3.579107,13.581098,3.777889,2.172831,0.068625,-1.133137,0.529721
0.020000,3.616580,13.603140,3.821365,2.173754,0.046147,-1.123927,0.533687
0.020000,3.653974,13.625334,3.864849,2.174231,0.023851,-1.114776,0.537587
0.020000,3.691283,13.647673,3.908334,2.174266,0.001737,-1.105717,0.541419
0.020000,3.728499,13.670150,3.951812,2.173862,-0.020198,-1.096762,0.545183
0.020000,3.765618,13.692756,3.995272,2.173022,-0.041957,-1.087919,0.548877
0.020000,3.802631,13.715485,4.038707,2.171752,-0.063540,-1.079178,0.552500
0.020000,3.839534,13.738328,4.082108,2.170053,-0.084952,-1.070581,0.556053
0.020000,3.876321,13.761279,4.125467,2.167929,-0.106194,-1.062112,0.559534
0.020000,3.912985,13.784329,4.168774,2.165383,-0.127270,-1.053785,0.562942
0.020000,3.949521,13.807471,4.212023,2.162420,-0.148182,-1.045606,0.566278
0.020000,3.985923,13.830696,4.255204,2.159041,-0.168933,-1.037578,0.569541
0.020000,4.022190,13.854001,4.298313,2.155462,-0.178970,-0.501845,0.572730
0.020000,4.058324,13.877381,4.341351,2.151894,-0.178383,0.029368,0.575845
0.020000,4.094326,13.900833,4.384318,2.148338,-0.177783,0.029977,0.578888
0.020000,4.130198,13.924355,4.427213,2.144795,-0.177173,0.030496,0.581858
0.020000,4.165941,13.947943,4.470039,2.141264,-0.176555,0.030916,0.584756
0.020000,4.201559,13.971594,4.512794,2.137745,-0.175930,0.031258,0.587582
0.020000,4.237052,13.995305,4.555478,2.134239,-0.175300,0.031502,0.590335
0.020000,4.272423,14.019074,4.598093,2.130746,-0.174666,0.031677,0.593017
0.020000,4.307672,14.042897,4.640639,2.127265,-0.174031,0.031761,0.595628
0.020000,4.342803,14.066772,4.683115,2.123797,-0.173396,0.031777,0.598167
0.020000,4.377817,14.090696,4.725521,2.120342,-0.172761,0.031713,0.600636
0.020000,4.412716,14.114666,4.767859,2.116899,-0.172130,0.031592,0.603034
0.020000,4.447502,14.138680,4.810129,2.113469,-0.171502,0.031391,0.605361
0.020000,4.482177,14.162734,4.852330,2.110052,-0.170879,0.031138,0.607619
0.020000,4.516742,14.186826,4.894463,2.106647,-0.170263,0.030820,0.609807
0.020000,4.551199,14.210954,4.936528,2.103253,-0.169654,0.030437,0.611925
0.020000,4.585551,14.235115,4.978525,2.099872,-0.169053,0.030015,0.613973
0.020000,4.619799,14.259305,5.020455,2.096503,-0.168463,0.029529,0.615953
0.020000,4.653946,14.283524,5.062318,2.093146,-0.167883,0.028996,0.617863
0.020000,4.687992,14.307768,5.104114,2.089799,-0.167315,0.028417,0.619706
0.020000,4.721940,14.332034,5.145844,2.086464,-0.166759,0.027792,0.621479
0.020000,4.755792,14.356321,5.187506,2.083140,-0.166216,0.027123,0.623185
0.020000,4.789549,14.380626,5.229103,2.079826,-0.165688,0.026422,0.624822
0.020000,4.823214,14.404946,5.270633,2.076522,-0.165174,0.025670,0.626392
0.020000,4.856788,14.429279,5.312098,2.073229,-0.164677,0.024892,0.627894
0.020000,4.890273,14.453622,5.353497,2.069945,-0.164195,0.024077,0.629329
0.020000,4.923671,14.477974,5.394830,2.066670,-0.163731,0.023229,0.630696
0.020000,4.956984,14.502332,5.436098,2.063405,-0.163283,0.022352,0.631997
0.020000,4.990213,14.526694,5.477301,2.060148,-0.162855,0.021446,0.633231
0.020000,5.023361,14.551057,5.518439,2.056899,-0.162444,0.020511,0.634398
0.020000,5.056429,14.575419,5.559512,2.053658,-0.162053,0.019560,0.635498
0.020000,5.089419,14.599778,5.600521,2.050424,-0.161682,0.018576,0.636533
0.020000,5.122333,14.624131,5.641465,2.047197,-0.161330,0.017575,0.637501
0.020000,5.155172,14.648478,5.682344,2.043977,-0.160999,0.016554,0.638403
0.020000,5.187938,14.672814,5.723160,2.040764,-0.160689,0.015515,0.639239
0.020000,5.220633,14.697138,5.763911,2.037556,-0.160400,0.014455,0.640010
0.020000,5.253259,14.721448,5.804598,2.034353,-0.160132,0.013384,0.640714
0.020000,5.285818,14.745742,5.845221,2.031155,-0.159886,0.012298,0.641353
0.020000,5.318310,14.770017,5.885780,2.027962,-0.159662,0.011197,0.641927
0.020000,5.350739,14.794272,5.926276,2.024773,-0.159460,0.010085,0.642435
0.020000,5.383104,14.818504,5.966707,2.021587,-0.159281,0.008964,0.642878
0.020000,5.415409,14.842711,6.007075,2.018405,-0.159124,0.007833,0.643255
0.020000,5.447655,14.866891,6.047380,2.015225,-0.158991,0.006694,0.643568
0.020000,5.479843,14.891042,6.087621,2.012047,-0.158880,0.005548,0.643815
0.020000,5.511975,14.915161,6.127798,2.008872,-0.158792,0.004397,0.643997
0.020000,5.544053,14.939248,6.167912,2.005697,-0.158727,0.003241,0.644114
0.020000,5.576078,14.963299,6.207963,2.002523,-0.158685,0.002083,0.644166
0.020000,5.608051,14.987312,6.247950,1.999350,-0.158667,0.000922,0.644152
0.020000,5.639975,15.011286,6.287873,1.996177,-0.158672,-0.000240,0.644074
0.020000,5.671851,15.035218,6.327733,1.993003,-0.158700,-0.001401,0.643930
0.020000,5.703681,15.059106,6.367530,1.989828,-0.158751,-0.002561,0.643722
0.020000,5.735465,15.082949,6.407263,1.986651,-0.158825,-0.003719,0.643448
0.020000,5.767206,15.106744,6.446932,1.983473,-0.158923,-0.004873,0.643109
0.020000,5.798904,15.130489,6.486538,1.980292,-0.159043,-0.006022,0.642704
0.020000,5.830562,15.154182,6.526080,1.977108,-0.159186,-0.007165,0.642235
0.020000,5.862181,15.177820,6.565559,1.973921,-0.159352,-0.008300,0.641700
0.020000,5.893762,15.201403,6.604973,1.970730,-0.159541,-0.009428,0.641100
0.020000,5.925307,15.224927,6.644324,1.967535,-0.159752,-0.010546,0.640434
0.020000,5.956817,15.248391,6.683611,1.964335,-0.159985,-0.011653,0.639702
0.020000,5.988294,15.271793,6.722833,1.961131,-0.160240,-0.012748,0.638905
0.020000,6.019738,15.295131,6.761992,1.957920,-0.160516,-0.013828,0.638041
0.020000,6.051152,15.318402,6.801086,1.954704,-0.160814,-0.014897,0.637112
0.020000,6.082536,15.341604,6.840115,1.951481,-0.161133,-0.015945,0.636117
0.020000,6.113892,15.364736,6.879081,1.948252,-0.161473,-0.016979,0.635056
