dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,22.625492,5.792188,21.396369,2.249794,-6.000000,-0.000000,0.489604
0.020000,22.664107,5.812851,21.440165,2.129794,-6.000000,0.000000,0.493074
0.020000,22.700540,5.832505,21.481561,2.009794,-6.000000,-0.000000,0.496356
0.020000,22.734801,5.851129,21.520557,1.889794,-6.000000,0.000000,0.499449
0.020000,22.766901,5.868703,21.557153,1.769794,-6.000000,0.000000,0.502353
0.020000,22.796850,5.885208,21.591349,1.649794,-6.000000,0.000000,0.505067
0.020000,22.824656,5.900628,21.623145,1.529794,-6.000000,-0.000000,0.507591
0.020000,22.850329,5.914947,21.652540,1.409794,-6.000000,0.000000,0.509925
0.020000,22.873877,5.928149,21.679536,1.289794,-6.000000,-0.000000,0.512069
0.020000,22.895306,5.940221,21.704132,1.169794,-6.000000,0.000000,0.514022
0.020000,22.914624,5.951152,21.726328,1.049794,-6.000000,-0.000000,0.515785
0.020000,22.931837,5.960929,21.746124,0.929794,-6.000000,0.000000,0.517357
0.020000,22.946950,5.969543,21.763520,0.809794,-6.000000,0.000000,0.518739
0.020000,22.959969,5.976986,21.778516,0.689794,-6.000000,0.000000,0.519930
0.020000,22.970897,5.983249,21.791112,0.569794,-6.000000,-0.000000,0.520931
0.020000,22.979738,5.988327,21.801308,0.449794,-6.000000,-0.000000,0.521741
0.020000,22.986594,5.992271,21.809216,0.341070,-5.436213,28.189363,0.522369
0.020000,22.991692,5.995208,21.815100,0.247346,-4.686213,37.500000,0.522837
0.020000,22.995296,5.997285,21.819260,0.168621,-3.936213,37.500000,0.523167
0.020000,22.997665,5.998652,21.821995,0.104897,-3.186213,37.500000,0.523385
0.020000,22.999060,5.999457,21.823606,0.056173,-2.436213,37.500000,0.523513
0.020000,22.999741,5.999851,21.824392,0.022449,-1.686213,37.500000,0.523575
0.020000,22.999968,5.999981,21.824654,0.003724,-0.936213,37.500000,0.523596
0.020000,23.000000,6.000000,21.824691,0.000000,-0.186213,37.500000,0.523599
0.020000,23.000000,6.000000,21.824691,0.000000,0.000000,9.310637,0.523599
