Delta Time, X Point, Y Point, Position, Velocity, Acceleration, Jerk, Heading, 
20, 3.688893, 0.980000, 3.688913, 1.289078, -2.976803, -0.000000, 0.000000, 
20, 3.713484, 0.980000, 3.713503, 1.229542, -2.976803, 0.000000, 0.000000, 
20, 3.736884, 0.980000, 3.736904, 1.170005, -2.976803, 0.000000, 0.000000, 
20, 3.759093, 0.980000, 3.759113, 1.110469, -2.976803, -0.000000, 0.000000, 
20, 3.780112, 0.980000, 3.780132, 1.050933, -2.976803, 0.000000, 0.000000, 
20, 3.799940, 0.980000, 3.799960, 0.991397, -2.976803, -0.000000, 0.000000, 
20, 3.818577, 0.980000, 3.818597, 0.931861, -2.976803, 0.000000, 0.000000, 
20, 3.836030, 0.980000, 3.836050, 0.872670, -2.959540, 0.863157, 0.000000, 
20, 3.852327, 0.980000, 3.852347, 0.814817, -2.892663, 3.343826, 0.000000, 
20, 3.867506, 0.980000, 3.867525, 0.758948, -2.793437, 4.961339, 0.000000, 
20, 3.881607, 0.980000, 3.881627, 0.705064, -2.694210, 4.961339, 0.000000, 
20, 3.894670, 0.980000, 3.894690, 0.653165, -2.594983, 4.961339, 0.000000, 
20, 3.906735, 0.980000, 3.906755, 0.603249, -2.495756, 4.961339, 0.000000, 
20, 3.917842, 0.980000, 3.917861, 0.555319, -2.396530, 4.961339, 0.000000, 
20, 3.928029, 0.980000, 3.928049, 0.509373, -2.297303, 4.961339, 0.000000, 
20, 3.937337, 0.980000, 3.937357, 0.465411, -2.198076, 4.961339, 0.000000, 
20, 3.945806, 0.980000, 3.945826, 0.423434, -2.098849, 4.961339, 0.000000, 
20, 3.953475, 0.980000, 3.953495, 0.383442, -1.999623, 4.961339, 0.000000, 
20, 3.960383, 0.980000, 3.960403, 0.345434, -1.900396, 4.961339, 0.000000, 
20, 3.966572, 0.980000, 3.966592, 0.309411, -1.801169, 4.961339, 0.000000, 
20, 3.972079, 0.980000, 3.972099, 0.275372, -1.701942, 4.961339, 0.000000, 
20, 3.976945, 0.980000, 3.976965, 0.243317, -1.602715, 4.961339, 0.000000, 
20, 3.981210, 0.980000, 3.981230, 0.213248, -1.503489, 4.961339, 0.000000, 
20, 3.984914, 0.980000, 3.984933, 0.185162, -1.404262, 4.961339, 0.000000, 
20, 3.988095, 0.980000, 3.988115, 0.159062, -1.305035, 4.961339, 0.000000, 
20, 3.990794, 0.980000, 3.990814, 0.134946, -1.205808, 4.961339, 0.000000, 
20, 3.993050, 0.980000, 3.993070, 0.112814, -1.106582, 4.961339, 0.000000, 
20, 3.994903, 0.980000, 3.994923, 0.092667, -1.007355, 4.961339, 0.000000, 
20, 3.996393, 0.980000, 3.996413, 0.074504, -0.908128, 4.961339, 0.000000, 
20, 3.997560, 0.980000, 3.997580, 0.058326, -0.808901, 4.961339, 0.000000, 
20, 3.998443, 0.980000, 3.998463, 0.044133, -0.709674, 4.961339, 0.000000, 
20, 3.999081, 0.980000, 3.999101, 0.031924, -0.610448, 4.961339, 0.000000, 
20, 3.999515, 0.980000, 3.999535, 0.021699, -0.511221, 4.961339, 0.000000, 
20, 3.999784, 0.980000, 3.999804, 0.013459, -0.411994, 4.961339, 0.000000, 
20, 3.999928, 0.980000, 3.999948, 0.007204, -0.312767, 4.961339, 0.000000, 
20, 3.999987, 0.980000, 4.000007, 0.002933, -0.213541, 4.961339, 0.000000, 
20, 4.000000, 0.980000, 4.000020, 0.000647, -0.114314, 4.961339, 0.000000, 
20, 4.000000, 0.980000, 4.000020, 0.000000, -0.032350, 4.098181, 0.000000, 
